WKT,fid,OBJECTID,OBJECT_ID,PIPENO,ORIGINALCO,PRESSURED,PRESSURER,MATERIAL,DIAMETERI,DIAMETERO,THICKNESS,LENGTH,TECHNICAL,STARTPOINT,ENDPOINTZ,PROFILEMAP,PLANCODE,DESIGNCODE,PROJECTCOD,SURVEYCODE,ANTICORROS,ORIGINALDA,INNERCODE,DATASOURCE,FROMLEVEL,SHAPE_LENG,DIAMETERPR,ENABLED,MANAGEREGI,REGION,UPDATETIME,MAPNAME,YEAR,SURVEYCO_1,MANAGERE_1,SHAPE_Le_1
"MULTILINESTRING ((116.493205805705 39.7602790468672,116.493280805171 39.7602788726441))","2279511",2280420,,"00720120504900183001","04120504902252",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,6.451,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,6.45101743948471
"MULTILINESTRING ((116.493188366653 39.760279082749,116.493205805705 39.7602790468672))","2279512",2280421,,"00720120504900182001","04120504902504",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,1.5,,29.21,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,1.5000053333256
"MULTILINESTRING ((116.493280805171 39.7602788726441,116.493366256404 39.7602787002177))","2279660",2280569,,"00720120504900189001","04120504901894",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,7.35,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,7.35002721046024
"MULTILINESTRING ((116.493280805171 39.7602788726441,116.493284173012 39.7601940706877))","2279786",2280695,,"00720120504900188001","04120504901913",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,9.418,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,9.41794000893406
"MULTILINESTRING ((116.493428933502 39.7602017692575,116.493453346814 39.7602011190107))","2280614",2281525,,"00720120504900210001","04120504901910",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2.101,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,2.10088576522356
"MULTILINESTRING ((116.493423840031 39.7602785886501,116.493525869802 39.76027839256))","2280616",2281527,,"00720120504900209001","04120504901896",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,8.776,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,8.77603560893762
"MULTILINESTRING ((116.493423840031 39.7602785886501,116.493428933502 39.7602017692575))","2280617",2281528,,"00720120504900208001","04120504901911",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,8.538,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,8.5379728278797
"MULTILINESTRING ((116.493188366653 39.760279082749,116.493188609206 39.7603392521759))","2282025",2282937,,"00720120504900181001","04120504902359",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,219,0,6.68,,29.24,29.24,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN200,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,6.68000748472739
"MULTILINESTRING ((116.492734570348 39.7604152905228,116.492757822304 39.7604151047707))","2279141",2280049,,"00720120504900120001","04120504901385",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,2.00002499984263
"MULTILINESTRING ((116.492757817591 39.760412852903,116.492757822304 39.7604151047707))","2278870",2279778,,"00720120504900125001","04120504901384",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.492798973868 39.7604126835279,116.492798978582 39.7604149353955))","2279720",2280629,,"00720120504900130001","04120504901381",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.492798978582 39.7604149353955,116.492836181979 39.7604147822593))","2279444",2280353,,"00720120504900131001","04120504901382",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,3.2,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,3.20000000018626
"MULTILINESTRING ((116.492835704889 39.7605256311066,116.492836181979 39.7604147822593))","2279434",2280343,,"00720120504900136001","04120504901383",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,12.306,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,12.3061511853491
"MULTILINESTRING ((116.492889860102 39.7605258675302,116.492890359395 39.760414559206))","2279709",2280618,,"00720120504900144001","04120504901380",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,12.357,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,12.3571605951014
"MULTILINESTRING ((116.493737681934 39.7605310798395,116.493738729054 39.7605645565636))","2249677",2250577,,"00720120504900256001","04120504902292",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,3.718,,29.12,29.12,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,3.7179490315834
"MULTILINESTRING ((116.493997598318 39.7605663681759,116.493999126852 39.7605028856637))","2241417",2242317,,"00720120504900286001","04120504901471",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,7.048,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,7.04845075201743
"MULTILINESTRING ((116.493999126852 39.7605028856637,116.494022378997 39.760502942548))","2241415",2242315,,"00720120504900288001","04120504901470",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,2.00007224870288
"MULTILINESTRING ((116.493997598318 39.7605663681759,116.494088643026 39.7605670091262))","2241416",2242316,,"00720120504900287001","04120504901451",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,7.832,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,7.83181524320579
"MULTILINESTRING ((116.494022374243 39.7605006906808,116.494022378997 39.760502942548))","2241219",2242119,,"00720120504900290001","04120504901469",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.494065855132 39.7605005106799,116.494065858936 39.7605023121737))","2273613",2274519,,"00720120504900293001","04120504901466",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.2,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.199999999254942
"MULTILINESTRING ((116.494065858936 39.7605023121737,116.49408911093 39.7605023059767))","2273612",2274518,,"00720120504900294001","04120504901467",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,2.00002499984263
"MULTILINESTRING ((116.494088643026 39.7605670091262,116.49408911093 39.7605023059767))","2270566",2271472,,"00720120504900297001","04120504901468",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,7.183,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,7.18318821991327
"MULTILINESTRING ((116.494088643026 39.7605670091262,116.494154203058 39.7605674672393))","2270305",2271211,,"00720120504900298001","04120504901452",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,5.64,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,5.63958172158262
"MULTILINESTRING ((116.494154203058 39.7605674672393,116.494154914074 39.7605023036975))","2273349",2274255,,"00720120504900306001","04120504901465",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,7.234,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,7.23436832183246
"MULTILINESTRING ((116.494154914074 39.7605023036975,116.494178166045 39.760502297462))","2273347",2274253,,"00720120504900308001","04120504901464",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,2.00002499985195
"MULTILINESTRING ((116.494154203058 39.7605674672393,116.494242771238 39.7605680911624))","2273348",2274254,,"00720120504900307001","04120504901453",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,7.619,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,7.61879413008232
"MULTILINESTRING ((116.494178161287 39.7605000455948,116.494178166045 39.760502297462))","2271213",2272119,,"00720120504900312001","04120504901463",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.494220479511 39.7604998702845,116.494220483319 39.7605016717783))","2260870",2261772,,"00720120504900317001","04120504901460",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.2,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.199999999254942
"MULTILINESTRING ((116.494220483319 39.7605016717783,116.494243735274 39.7605016655145))","2260869",2261771,,"00720120504900318001","04120504901461",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,2.00002499984263
"MULTILINESTRING ((116.494242771238 39.7605680911624,116.494243735274 39.7605016655145))","2272044",2272950,,"00720120504900321001","04120504901462",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,7.375,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,7.37461192183765
"MULTILINESTRING ((116.494242771238 39.7605680911624,116.494309493768 39.760568553277))","2272043",2272949,,"00720120504900322001","04120504901454",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,5.74,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,5.7395857865137
"MULTILINESTRING ((116.494309493768 39.760568553277,116.494310700892 39.7605016582279))","2273152",2274058,,"00720120504900330001","04120504901459",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,7.427,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,7.42690595157835
"MULTILINESTRING ((116.494310700892 39.7605016582279,116.494333952823 39.7605016519254))","2273707",2274613,,"00720120504900332001","04120504901458",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,2.00002499985195
"MULTILINESTRING ((116.494309493768 39.760568553277,116.49440488634 39.760569220709))","2273151",2274057,,"00720120504900331001","04120504902259",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,8.206,,0,29.198,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,8.20584846322374
"MULTILINESTRING ((116.49433394806 39.7604994000583,116.494333952823 39.7605016519254))","2273701",2274607,,"00720120504900336001","04120504901457",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.494375103625 39.7604992294462,116.49437510839 39.7605014813133))","2261308",2262210,,"00720120504900341001","04120504901455",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.49437510839 39.7605014813133,116.494398360095 39.760501375901))","2261307",2262209,,"00720120504900342001","04120504901456",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,2.00000025000007
"MULTILINESTRING ((116.494398360095 39.760501375901,116.49440488634 39.760569220709))","2228777",2229669,,"00720120504900345001","04120504902260",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,7.555,,0,29.198,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,7.55497359372362
"MULTILINESTRING ((116.49440488634 39.760569220709,116.494410699275 39.7605691966056))","2252786",2253687,,"00720120504900346001","04120504902425",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,0.5,,29.198,29.4,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.5
"MULTILINESTRING ((116.492734067675 39.7605251036065,116.492741636581 39.7605252255917))","2281072",2281984,,"00720120504900119001","04120504902411",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,0.651,,29.198,29.36,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.651221928938099
"MULTILINESTRING ((116.492734067675 39.7605251036065,116.492734570348 39.7604152905228))","2281073",2281985,,"00720120504900118001","04120504902255",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,12.191,,29.198,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,12.191162782577
"MULTILINESTRING ((116.493069395658 39.7604115698006,116.49306940038 39.7604138216682))","2281487",2282399,,"00720120504900165001","04120504901372",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.493046148327 39.7604139174877,116.49306940038 39.7604138216682))","2281488",2282400,,"00720120504900164001","04120504901373",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,2
"MULTILINESTRING ((116.493045524156 39.7605265414298,116.493144579795 39.7605269798684))","2281489",2282401,,"00720120504900163001","04120504901368",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,8.521,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,8.52051852931191
"MULTILINESTRING ((116.493045524156 39.7605265414298,116.493046148327 39.7604139174877))","2281490",2282402,,"00720120504900162001","04120504901374",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,12.503,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,12.5032189841545
"MULTILINESTRING ((116.492990125058 39.7605263102961,116.493045524156 39.7605265414298))","2281491",2282403,,"00720120504900161001","04120504901367",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,4.765,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,4.76527291943573
"MULTILINESTRING ((116.492990125058 39.7605263102961,116.492991971016 39.7604141407063))","2281492",2282404,,"00720120504900160001","04120504901377",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,12.453,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,12.4532865135986
"MULTILINESTRING ((116.4931863322 39.7605394723346,116.493186480746 39.7605271584049))","2281755",2282667,,"00720120504900176001","04120504902587",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,219,0,1.367,,29.198,29.26,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN200,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,1.36708229321895
"MULTILINESTRING ((116.4931863322 39.7605394723346,116.493186481033 39.7605439124417))","2281756",2282668,,"00720120504900175001","04120504902586",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,219,0,0.493,,29.198,29.26,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN200,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.493146023716856
"MULTILINESTRING ((116.493144579795 39.7605269798684,116.493186480746 39.7605271584049))","2281757",2282669,,"00720120504900174001","04120504902413",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,3.604,,0,29.24,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,3.60421100965295
"MULTILINESTRING ((116.493144579795 39.7605269798684,116.493147759827 39.7604135347089))","2281758",2282670,,"00720120504900173001","04120504901371",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,12.596,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,12.5964314394392
"MULTILINESTRING ((116.493110556499 39.7604136520419,116.493147759827 39.7604135347089))","2281762",2282674,,"00720120504900169001","04120504901370",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,3.2,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,3.20000250018378
"MULTILINESTRING ((116.493110551775 39.7604114001743,116.493110556499 39.7604136520419))","2281771",2282683,,"00720120504900168001","04120504901369",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.492954767692 39.7604142939562,116.492991971016 39.7604141407063))","2281782",2282694,,"00720120504900155001","04120504901376",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,3.2,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,3.20000000018626
"MULTILINESTRING ((116.492954762973 39.7604120420885,116.492954767692 39.7604142939562))","2281783",2282695,,"00720120504900154001","04120504901375",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.493186480746 39.7605271584049,116.493188609206 39.7603392521759))","2282028",2282940,,"00720120504900178001","04120504902358",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,219,0,20.861,,29.26,29.24,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN200,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,20.861128662
