WKT,fid,OBJECTID,OBJECT_ID,PIPENO,ORIGINALCO,PRESSURED,PRESSURER,MATERIAL,DIAMETERI,DIAMETERO,THICKNESS,LENGTH,TECHNICAL,STARTPOINT,ENDPOINTZ,PROFILEMAP,PLANCODE,DESIGNCODE,PROJECTCOD,SURVEYCODE,ANTICORROS,ORIGINALDA,INNERCODE,DATASOURCE,FROMLEVEL,SHAPE_LENG,DIAMETERPR,ENABLED,MANAGEREGI,REGION,UPDATETIME,MAPNAME,YEAR,SURVEYCO_1,MANAGERE_1,SHAPE_Le_1
"MULTILINESTRING ((116.491524144951 39.7565530754537,116.491642490557 39.7565399266258))","1304005",1304470,,"00720120504900688001","04120504902326",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,10.279,,29.05,29.06,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,10.2786166383995
"MULTILINESTRING ((116.491642490557 39.7565399266258,116.49166679037 39.756619319034))","1305815",1306281,,"00720120504900689001","04120504902394",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,9.066,,29.06,29.14,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,9.06589218009895
"MULTILINESTRING ((116.491426257607 39.7565760937343,116.491524144951 39.7565530754537))","1304004",1304469,,"00720120504900687001","04120504902325",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,8.79,,28.89,29.05,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,8.79027286283851
"MULTILINESTRING ((116.492896064307 39.7565553808053,116.492918115771 39.7565543712259))","1305565",1306031,,"00720120504900779001","04120504902013",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,1.9,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,1.89974024528055
"MULTILINESTRING ((116.492896064307 39.7565553808053,116.492898851193 39.7566148913919))","1305564",1306030,,"00720120504900778001","04120504902014",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,6.612,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,6.61196680178597
"MULTILINESTRING ((116.491160503826 39.7565645327412,116.491161686558 39.7565855065578))","1304002",1304467,,"00720120504900685001","04120504902598",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,89,0,2.331,,0,28.74,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN80,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,2.33106091718531
"MULTILINESTRING ((116.491161686558 39.7565855065578,116.491426257607 39.7565760937343))","1304003",1304468,,"00720120504900686001","04120504902324",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,22.778,,28.76,28.89,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,22.7777897518679
"MULTILINESTRING ((116.491159105825 39.7565855981615,116.491161686558 39.7565855065578))","1304001",1304466,,"00720120504900684001","04120504902531",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,0.222,,28.76,29.349,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,0.222182357586733
"MULTILINESTRING ((116.492161846405 39.7565972304167,116.492274501801 39.7565932010561))","1305824",1306290,,"00720120504900703001","04120504902331",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,9.699,,28.87,28.98,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,9.69908743100708
"MULTILINESTRING ((116.492274501801 39.7565932010561,116.492300558809 39.756611856857))","1305825",1306291,,"00720120504900704001","04120504902332",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,3.057,,28.98,29.08,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,3.05737354634531
"MULTILINESTRING ((116.492137716732 39.7566164254773,116.492161846405 39.7565972304167))","1305823",1306289,,"00720120504900702001","04120504902330",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,2.969,,28.83,28.87,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,2.96928290941656
"MULTILINESTRING ((116.492484949728 39.756610649052,116.49274189247 39.7566136909173))","1305848",1306314,,"00720120504900726001","04120504902285",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,22.106,,29.08,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,22.1056831152273
"MULTILINESTRING ((116.492300558809 39.756611856857,116.492484949728 39.756610649052))","1305538",1306004,,"00720120504900710001","04120504902532",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,15.861,,29.08,29.08,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,15.8610788099588
"MULTILINESTRING ((116.492846163502 39.7566144867981,116.492898851193 39.7566148913919))","1303245",1303710,,"00720120504900773001","04120504902007",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,4.533,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,4.53252523491006
"MULTILINESTRING ((116.492898851193 39.7566148913919,116.493004540361 39.7566156991233))","1305568",1306034,,"00720120504900782001","04120504902008",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,9.092,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,9.09204734921376
"MULTILINESTRING ((116.49166679037 39.756619319034,116.491675985397 39.7566188850651))","1305817",1306283,,"00720120504900691001","04120504902597",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,0.792,,29.14,29.924,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,0.792222822481892
"MULTILINESTRING ((116.491885596901 39.7565128992255,116.491913543057 39.7566293427459))","1306092",1306558,,"00720120504900695001","04120504902328",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,13.158,,28.79,28.88,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,13.1575943465481
"MULTILINESTRING ((116.491913543057 39.7566293427459,116.492137716732 39.7566164254773))","1306093",1306559,,"00720120504900696001","04120504902329",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,19.331,,28.88,28.83,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,19.3309453728166
"MULTILINESTRING ((116.493066051358 39.7566159410868,116.49306701698 39.756244824929))","1312861",1313329,,"00720120504900809001","04120504902407",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,219,0,41.2,,28.52,28.32,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN200,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,41.2002730566039
"MULTILINESTRING ((116.49274189247 39.7566136909173,116.49274546218 39.7565473354312))","1313303",1313771,,"00720120504900757001","04120504902016",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,7.372,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,7.37190518138819
"MULTILINESTRING ((116.49274189247 39.7566136909173,116.492846163502 39.7566144867981))","1313304",1313772,,"00720120504900758001","04120504902006",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,8.97,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,8.9700310474583
"MULTILINESTRING ((116.49283590793 39.7565469631885,116.492846163502 39.7566144867981))","1313594",1314062,,"00720120504900769001","04120504902015",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,7.551,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,7.55128472530691
"MULTILINESTRING ((116.493038347578 39.7566158300587,116.493066051358 39.7566159410868))","1321983",1322455,,"00720120504900799001","04120504902399",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,2.383,,28.5,28.5,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,2.38313113304698
"MULTILINESTRING ((116.492918111053 39.7565521193513,116.492918115771 39.7565543712259))","1322111",1322584,,"00720120504900787001","04120504902012",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,0.25
"MULTILINESTRING ((116.492959264959 39.7565519498564,116.492959269677 39.7565542017311))","1322113",1322586,,"00720120504900789001","04120504902009",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,0.25
"MULTILINESTRING ((116.492959269677 39.7565542017311,116.493005761258 39.7565547938719))","1322114",1322587,,"00720120504900790001","04120504902010",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,4,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,3.99994624946105
"MULTILINESTRING ((116.493004540361 39.7566156991233,116.493005761258 39.7565547938719))","1322246",1322719,,"00720120504900794001","04120504902011",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,6.762,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,6.76199504577368
"MULTILINESTRING ((116.493004540361 39.7566156991233,116.493038347578 39.7566158300587))","1322247",1322720,,"00720120504900795001","04120504902533",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,2.908,,0,28.5,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,2.90815474124599
"MULTILINESTRING ((116.492899669948 39.7569391877296,116.493064977125 39.7569352640341))","1305570",1306036,,"00720120504900784001","04120504902335",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,219,0,14.225,,28.64,28.68,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN200,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,14.2245562318181
"MULTILINESTRING ((116.493045103911 39.7573209420728,116.493045608073 39.7572564367803))","1321985",1322457,,"00720120504900801001","04120504902215",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,7.161,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,7.16121121071351
"MULTILINESTRING ((116.493045103911 39.7573209420728,116.493151756065 39.7573204034027))","1321987",1322459,,"00720120504900802001","04120504902210",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,9.174,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,9.1740065943716
"MULTILINESTRING ((116.493064823737 39.7569619090682,116.493064839433 39.7569583059743))","1315000",1315468,,"00720120504900803001","04120504902589",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,219,0,0.4,,28.69,28.667,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN200,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,0.400005000342914
"MULTILINESTRING ((116.493064839433 39.7569583059743,116.493064977125 39.7569352640341))","1314458",1314926,,"00720120504900804001","04120504902590",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,219,0,2.558,,28.667,28.68,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN200,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,2.55805003879626
"MULTILINESTRING ((116.493064839433 39.7569583059743,116.493135756688 39.7569589954985))","1314459",1314927,,"00720120504900805001","04120504902600",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,6.101,,28.667,28.69,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,6.10097377434861
"MULTILINESTRING ((116.493064977125 39.7569352640341,116.493066051358 39.7566159410868))","1314460",1314928,,"00720120504900806001","04120504902385",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,219,0,35.45,,28.68,28.52,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN200,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,35.4503173480728
"MULTILINESTRING ((116.493137541897 39.7572668669553,116.49315149252 39.7572668274579))","1313147",1313615,,"00720120504900816001","04120504902217",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,1.2,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,1.20000166685232
"MULTILINESTRING ((116.493137216958 39.7572560592096,116.493137541897 39.7572668669553))","1313146",1313614,,"00720120504900815001","04120504902216",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,1.2,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,1.20028163288445
"MULTILINESTRING ((116.493135756688 39.7569589954985,116.493536250887 39.7569623331387))","1313145",1313613,,"00720120504900814001","04120504902333",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,34.453,,28.69,28.6,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,34.45345435513
"MULTILINESTRING ((116.49315149252 39.7572668274579,116.493151756065 39.7573204034027))","1312878",1313346,,"00720120504900818001","04120504902218",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,5.948,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,5.9480142072273
"MULTILINESTRING ((116.493151756065 39.7573204034027,116.493192828835 39.7573201890166))","1310979",1311447,,"00720120504900819001","04120504902211",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,3.533,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,3.53300353882153
"MULTILINESTRING ((116.493192828835 39.7573201890166,116.493193922414 39.7572651662645))","1310990",1311458,,"00720120504900825001","04120504902221",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,6.109,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,6.10888533110412
"MULTILINESTRING ((116.493193922414 39.7572651662645,116.493222913009 39.7572634523722))","1306056",1306522,,"00720120504900827001","04120504902220",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2.5,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,2.50027298511976
"MULTILINESTRING ((116.493192828835 39.7573201890166,116.493299969066 39.7573196480266))","1306055",1306521,,"00720120504900826001","04120504902212",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,9.216,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,9.21600656468263
"MULTILINESTRING ((116.493222908282 39.757261200499,116.493222913009 39.7572634523722))","1311262",1311730,,"00720120504900829001","04120504902219",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,0.25
"MULTILINESTRING ((116.493264062454 39.7572610307583,116.493264067182 39.7572632826315))","1311523",1311991,,"00720120504900834001","04120504902222",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,0.25
"MULTILINESTRING ((116.493264067182 39.7572632826315,116.493302398769 39.7572642774722))","1315063",1315531,,"00720120504900835001","04120504902223",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,3.299,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,3.29948374776968
"MULTILINESTRING ((116.493299969066 39.7573196480266,116.493302398769 39.7572642774722))","1315067",1315535,,"00720120504900839001","04120504902224",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,6.15,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,6.14990056800383
"MULTILINESTRING ((116.493299969066 39.7573196480266,116.49335228357 39.757319378126))","1315068",1315536,,"00720120504900840001","04120504902213",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,4.5,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,4.50000399999705
"MULTILINESTRING ((116.49335228357 39.757319378126,116.493355455763 39.757263292907))","1305625",1306091,,"00720120504900847001","04120504902227",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,6.231,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,6.23142953249499
"MULTILINESTRING ((116.49335228357 39.757319378126,116.493465236301 39.7573188038003))","1305626",1306092,,"00720120504900848001","04120504902214",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,9.716,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,9.71600741046918
"MULTILINESTRING ((116.493355455763 39.757263292907,116.493378694234 39.7572628096787))","1305627",1306093,,"00720120504900849001","04120504902226",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,1.999,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,1.99946242758149
"MULTILINESTRING ((116.493378689502 39.7572605578055,116.493378694234 39.7572628096787))","1305628",1306094,,"00720120504900850001","04120504902225",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,0.25
"MULTILINESTRING ((116.493419843596 39.7572603879413,116.49341984833 39.7572626398145))","1305632",1306098,,"00720120504900853001","04120504902228",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,0.25
"MULTILINESTRING ((116.49341984833 39.7572626398145,116.493464794515 39.757263508147))","1305633",1306099,,"00720120504900854001","04120504902229",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,3.868,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,3.86777002883104
"MULTILINESTRING ((116.493464794515 39.757263508147,116.493465236301 39.7573188038003))","1311608",1312076,,"00720120504900859001","04120504902230",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,6.139,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,6.13906385415188
"MULTILINESTRING ((116.493465236301 39.7573188038003,116.493469886538 39.757318811623))","1311609",1312077,,"00720120504900860001","04120504902571",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,0.4,,0,28.87,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,0.400011249272742
"MULTILINESTRING ((116.493533857751 39.7568526217682,116.493536250887 39.7569623331387))","1314471",1314939,,"00720120504900869001","04120504902538",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,12.182,,0,28.58,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,12.1824199975473
"MULTILINESTRING ((116.493533857751 39.7568526217682,116.493553608237 39.7568520627916))","1314472",1314940,,"00720120504900870001","04120504902060",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,1.7,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,1.69982646173355
