WKT,fid,OBJECTID,OBJECT_ID,PIPENO,ORIGINALCO,PRESSURED,PRESSURER,MATERIAL,DIAMETERI,DIAMETERO,THICKNESS,LENGTH,TECHNICAL,STARTPOINT,ENDPOINTZ,PROFILEMAP,PLANCODE,DESIGNCODE,PROJECTCOD,SURVEYCODE,ANTICORROS,ORIGINALDA,INNERCODE,DATASOURCE,FROMLEVEL,SHAPE_LENG,DIAMETERPR,ENABLED,MANAGEREGI,REGION,UPDATETIME,MAPNAME,YEAR,SURVEYCO_1,MANAGERE_1,SHAPE_Le_1
"MULTILINESTRING ((116.4966261288 39.7624076201476,116.496663321767 39.7624082211034))","2145441",2146309,,"00720120504800905001","04120504800620",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,3.2,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,3.20010265459606
"MULTILINESTRING ((116.493757684996 39.7620182053736,116.493858852982 39.7620163007663))","2249910",2250810,,"00720120504800531001","04120504800485",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,8.704,,29.4,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,8.70356415458967
"MULTILINESTRING ((116.493751872011 39.7620182834516,116.493757684996 39.7620182053736))","2250192",2251092,,"00720120504800527001","04120504800484",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,0.5,,29.496,29.4,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.500035998693544
"MULTILINESTRING ((116.493752169907 39.7619444744628,116.493757684996 39.7620182053736))","2250191",2251091,,"00720120504800528001","04120504800498",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,8.201,,0,29.38,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,8.2009673220121
"MULTILINESTRING ((116.493752169907 39.7619444744628,116.493776536227 39.7619433468609))","2249914",2250814,,"00720120504800529001","04120504800497",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2.099,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,2.09909790138706
"MULTILINESTRING ((116.493776531481 39.7619410949962,116.493776536227 39.7619433468609))","2249906",2250806,,"00720120504800532001","04120504800496",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.493817688159 39.7619409248081,116.493817692906 39.7619431766728))","2250469",2251369,,"00720120504800536001","04120504800501",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.493817692906 39.7619431766728,116.49384210875 39.7619434900418))","2250468",2251368,,"00720120504800537001","04120504800500",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2.101,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,2.10050374966463
"MULTILINESTRING ((116.49384210875 39.7619434900418,116.493858852982 39.7620163007663))","2250187",2251087,,"00720120504800540001","04120504800499",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,8.216,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,8.21587548578891
"MULTILINESTRING ((116.493858852982 39.7620163007663,116.493908832396 39.7620153644027))","2240506",2241406,,"00720120504800541001","04120504800486",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,4.3,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,4.29976301731099
"MULTILINESTRING ((116.493908832396 39.7620153644027,116.493978575641 39.7620140489536))","2240763",2241663,,"00720120504800544001","04120504800487",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,6,,0,29.49,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,6.00008308259535
"MULTILINESTRING ((116.493906761958 39.7619432586283,116.493908832396 39.7620153644027))","2240765",2241665,,"00720120504800542001","04120504800504",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,8.008,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,8.00770010589402
"MULTILINESTRING ((116.493906761958 39.7619432586283,116.493931164327 39.7619427072884))","2240764",2241664,,"00720120504800543001","04120504800503",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2.1,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,2.09959543670263
"MULTILINESTRING ((116.493972316181 39.761940285116,116.493972320933 39.7619425369807))","2270427",2271333,,"00720120504800546001","04120504800507",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.493972320933 39.7619425369807,116.493996725793 39.7619431745953))","2238426",2239325,,"00720120504800547001","04120504800506",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2.101,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,2.10060110485634
"MULTILINESTRING ((116.493978575641 39.7620140489536,116.493979520166 39.7620098655476))","2238425",2239324,,"00720120504800548001","04120504800488",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,0.471,,29.49,29.5,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.471189982677464
"MULTILINESTRING ((116.493979520166 39.7620098655476,116.494022313435 39.7620084363801))","2238151",2239050,,"00720120504800551001","04120504800489",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,3.684,,29.5,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,3.6836234876294
"MULTILINESTRING ((116.493996725793 39.7619431745953,116.494022313435 39.7620084363801))","2241418",2242318,,"00720120504800552001","04120504800505",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,7.58,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,7.57995844432736
"MULTILINESTRING ((116.494022313435 39.7620084363801,116.494028126154 39.7620082411756))","2240953",2241853,,"00720120504800554001","04120504800490",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,0.5,,0,29.51,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.500360869820537
"MULTILINESTRING ((116.494028126154 39.7620082411756,116.494029851953 39.7620161696714))","2241218",2242118,,"00720120504800555001","04120504800491",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,0.893,,29.51,29.52,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.893179714110121
"MULTILINESTRING ((116.494029851953 39.7620161696714,116.494058895889 39.7620168961444))","2241217",2242117,,"00720120504800556001","04120504800492",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,2.5,,29.52,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,2.49976798885562
"MULTILINESTRING ((116.493931159576 39.7619404554238,116.493931164327 39.7619427072884))","2270435",2271341,,"00720120504800545001","04120504800502",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.494085787398 39.7619398154027,116.494085792154 39.7619420672673))","2270567",2271473,,"00720120504800570001","04120504800508",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.494166816429 39.7620195748541,116.494219102385 39.7620208715229))","2270950",2271856,,"00720120504800578001","04120504800493",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,4.5,,0,29.48,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,4.5001369974082
"MULTILINESTRING ((116.494126948688 39.7619418968406,116.49415135324 39.7619424082804))","2271808",2272714,,"00720120504800573001","04120504800512",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2.1,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,2.1001011875012
"MULTILINESTRING ((116.49412694393 39.761939644976,116.494126948688 39.7619418968406))","2271809",2272715,,"00720120504800572001","04120504800511",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.49415135324 39.7619424082804,116.494166816429 39.7620195748541))","2273350",2274256,,"00720120504800576001","04120504800513",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,8.674,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,8.67440672425864
"MULTILINESTRING ((116.494061390019 39.7619427087524,116.494085792154 39.7619420672673))","2273616",2274522,,"00720120504800566001","04120504800509",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2.1,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,2.09985737651877
"MULTILINESTRING ((116.494058895889 39.7620168961444,116.494166816429 39.7620195748541))","2273618",2274524,,"00720120504800564001","04120504801096",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,324,0,9.288,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN300,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,9.28848389198257
"MULTILINESTRING ((116.494058895889 39.7620168961444,116.494061390019 39.7619427087524))","2273619",2274525,,"00720120504800563001","04120504800510",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,8.238,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,8.23815567892702
"MULTILINESTRING ((116.493755213715 39.7625558122832,116.493819601545 39.7625507270131))","2249913",2250813,,"00720120504800530001","04120504800983",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,5.565,,29.21,29.21,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,5.56477726407413
"MULTILINESTRING ((116.493819601545 39.7625507270131,116.493826336609 39.762690198812))","2250467",2251367,,"00720120504800538001","04120504800987",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,15.497,,29.21,29.2,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,15.4969056585881
"MULTILINESTRING ((116.493815215241 39.7624940787626,116.493819601545 39.7625507270131))","2249903",2250803,,"00720120504800534001","04120504801088",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,6.302,,29.21,29.21,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,6.30169580467462
"MULTILINESTRING ((116.493814822099 39.7624895856294,116.493815215241 39.7624940787626))","2249904",2250804,,"00720120504800533001","04120504800986",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,0.5,,29.21,29.21,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.500089991726103
"MULTILINESTRING ((116.493815215241 39.7624940787626,116.493873027156 39.762491227467))","2249902",2250802,,"00720120504800535001","04120504801089",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,4.981,,29.19,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,4.9814484843044
"MULTILINESTRING ((116.493826336609 39.762690198812,116.494038610142 39.7626786735891))","2250188",2251088,,"00720120504800539001","04120504800988",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,18.298,,29.2,29.15,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,18.2982164155938
"MULTILINESTRING ((116.493980586255 39.762553564938,116.493980591007 39.7625558168015))","2238424",2239323,,"00720120504800549001","04120504801001",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.493980591007 39.7625558168015,116.494003833417 39.7625564412083))","2238423",2239322,,"00720120504800550001","04120504801002",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2.001,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,2.00060015971672
"MULTILINESTRING ((116.494003833417 39.7625564412083,116.494047007042 39.7626303764714))","2240955",2241855,,"00720120504800553001","04120504801003",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,9.022,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,9.02163976244563
"MULTILINESTRING ((116.494038610142 39.7626786735891,116.494042310203 39.7626304769831))","2237497",2238396,,"00720120504800557001","04120504800989",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,5.359,,29.15,29.08,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,5.35898591102807
"MULTILINESTRING ((116.494042310203 39.7626304769831,116.494047007042 39.7626303764714))","2237500",2238399,,"00720120504800558001","04120504801090",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,0.404,,29.08,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.404100235219945
"MULTILINESTRING ((116.493439219529 39.7625779521813,116.493530870327 39.7625722592941))","2280612",2281523,,"00720120504800523001","04120504800981",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,7.906,,29.66,29.7,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,7.90604553450808
"MULTILINESTRING ((116.493434846307 39.7625439758065,116.493439219529 39.7625779521813))","2280613",2281524,,"00720120504800522001","04120504801087",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,89,0,3.792,,0,29.64,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN80,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,3.79209388091294
"MULTILINESTRING ((116.493433430315 39.7625783093593,116.493439219529 39.7625779521813))","2280615",2281526,,"00720120504800521001","04120504800980",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,0.499,,29.669,29.66,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.499372607014411
"MULTILINESTRING ((116.496648329931 39.7630222462068,116.496649223851 39.7631027967964))","2145919",2146787,,"00720120504800906001","04120504800650",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,8.943,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,8.94321491408189
"MULTILINESTRING ((116.496649223851 39.7631027967964,116.496696879923 39.7631030296634))","2145918",2146786,,"00720120504800907001","04120504800634",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,4.099,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,4.09928103492275
"MULTILINESTRING ((116.496658147729 39.7624891574335,116.496663321767 39.7624082211034))","2145671",2146539,,"00720120504800909001","04120504800621",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,8.995,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,8.9947700924944
"MULTILINESTRING ((116.496658147729 39.7624891574335,116.496713324851 39.7624891246094))","2145670",2146538,,"00720120504800910001","04120504800614",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,4.746,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,4.74605099030883
"MULTILINESTRING ((116.496696879923 39.7631030296634,116.496704948702 39.7630220181976))","2158000",2158874,,"00720120504800915001","04120504800653",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,9.018,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,9.01791444868122
"MULTILINESTRING ((116.496696879923 39.7631030296634,116.496858472876 39.7631036320052))","2157999",2158873,,"00720120504800916001","04120504800633",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,13.9,,0,29.23,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,13.899725357198
"MULTILINESTRING ((116.496704948702 39.7630220181976,116.496728127952 39.7630205069676))","2157996",2158870,,"00720120504800917001","04120504800652",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,2.00017124259009
"MULTILINESTRING ((116.496713324851 39.7624891246094,116.496719421816 39.7623994831329))","2157086",2157959,,"00720120504800921001","04120504800618",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,9.964,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,9.96369820996169
"MULTILINESTRING ((116.496713324851 39.7624891246094,116.496825678679 39.762489050435))","2145624",2146492,,"00720120504800922001","04120504800615",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,9.664,,0,29.69,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,9.66410016491608
"MULTILINESTRING ((116.49672812311 39.7630182551055,116.496728127952 39.7630205069676))","2146117",2146988,,"00720120504800924001","04120504800651",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.496825485024 39.7623990389652,116.496825678679 39.762489050435))","2177840",2178723,,"00720120504800932001","04120504800617",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,9.993,,29.826,29.67,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,9.99300000071526
"MULTILINESTRING ((116.496825678679 39.762489050435,116.496831491485 39.7624889540267))","2177839",2178722,,"00720120504800933001","04120504800616",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,0.5,,29.69,29.69,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.500063995895704
"MULTILINESTRING ((116.496835561964 39.7629542840623,116.496858023375 39.7629541809642))","2177833",2178716,,"00720120504800936001","04120504800656",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,1.932,,0,29.54,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,1.93200025882808
"MULTILINESTRING ((116.496858013684 39.7629496772399,116.496858023375 39.7629541809642))","2146168",2147039,,"00720120504800937001","04120504800655",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,0.5,,29.56,29.519,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.5
"MULTILINESTRING ((116.496858023375 39.7629541809642,116.496858472876 39.7631036320052))","2146167",2147038,,"00720120504800938001","04120504800654",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,16.592,,29.56,29.23,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,16.5920036446513
"MULTILINESTRING ((116.496858472876 39.7631036320052,116.49693019513 39.7631039530252))","2146166",2147037,,"00720120504800939001","04120504800632",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,6.169,,29.23,29.22,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,6.1693858687131
"MULTILINESTRING ((116.49693019513 39.7631039530252,116.496953448052 39.7631042699292))","2146387",2147258,,"00720120504800940001","04120504800631",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,2.001,,29.22,29.21,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,2.0005289300603
"MULTILINESTRING ((116.495168259844 39.7628550638572,116.495204034149 39.7628552032549))","2246033",2246933,,"00720120504800710001","04120504800803",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,3.077,,29.34,29.34,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,3.07716639185173
"MULTILINESTRING ((116.495208089352 39.7624662231382,116.495208137879 39.7624617101621))","2202231",2203117,,"00720120504800719001","04120504801039",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.501,,29.42,29.42,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.501024949641356
"MULTILINESTRING ((116.49520709413 39.762566733332,116.495208089352 39.7624662231382))","2234293",2235192,,"00720120504800717001","04120504801102",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,219,0,11.158,,29.39,29.42,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN200,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,11.1584846639707
"MULTILINESTRING ((116.495205945983 39.7626882587257,116.49520709413 39.762566733332))","2211233",2212119,,"00720120504800715001","04120504801095",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,0,0,13.492,,29.38,29.37,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,其它,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,13.4915426104762
"MULTILINESTRING ((116.49520709413 39.762566733332,116.495228136636 39.7625662944767))","2234012",2234911,,"00720120504800718001","04120504801025",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,324,0,1.81,,29.37,29.37,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN300,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,1.81042011748805
"MULTILINESTRING ((116.495205945983 39.7626882587257,116.495482536779 39.7626897193478))","2211232",2212118,,"00720120504800716001","04120504801038",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,23.792,,29.38,29.57,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,23.7917674828278
"MULTILINESTRING ((116.495204034149 39.7628552032549,116.495205945983 39.7626882587257))","2201964",2202850,,"00720120504800714001","04120504801040",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,18.534,,29.36,29.38,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,18.5340258442004
